"id","partcoun","colcoun","con","deagen_1","deagen_2","deagen_3","deagen_4","deagen_5","deagen_6","deagen_7","deagen_8","deagen_9","deagen_10","deagen_11","deagen_12","decom_1","decom_2","decom_3","decom_4","decom_5","decom_6","decom_7","decom_8","decom_9","decom_10","decom_11","decom_12","dedom_1","dedom_2","dedom_3","dedom_4","dedom_5","dedom_6","dedom_7","dedom_8","dedom_9","dedom_10","dedom_11","dedom_12","deweak_1","deweak_2","deweak_3","deweak_4","deweak_5","deweak_6","deweak_7","deweak_8","deweak_9","deweak_10","deweak_11","deweak_12","preagen_1","preagen_2","preagen_3","preagen_4","preagen_5","preagen_6","preagen_7","preagen_8","preagen_9","preagen_10","preagen_11","preagen_12","precom_1","precom_2","precom_3","precom_4","precom_5","precom_6","precom_7","precom_8","precom_9","precom_10","precom_11","precom_12","predom_1","predom_2","predom_3","predom_4","predom_5","predom_6","predom_7","predom_8","predom_9","predom_10","predom_11","predom_12","preweak_1","preweak_2","preweak_3","preweak_4","preweak_5","preweak_6","preweak_7","preweak_8","preweak_9","preweak_10","preweak_11","preweak_12","selfconagen_1","selfconagen_2","selfconagen_3","selfconagen_4","selfconagen_5","selfconagen_6","selfconagen_7","selfconagen_8","selfconagen_9","selfconagen_10","selfconagen_11","selfconagen_12","selfconcom_1","selfconcom_2","selfconcom_3","selfconcom_4","selfconcom_5","selfconcom_6","selfconcom_7","selfconcom_8","selfconcom_9","selfconcom_10","selfconcom_11","selfconcom_12","selfcondom_1","selfcondom_2","selfcondom_3","selfcondom_4","selfcondom_5","selfcondom_6","selfcondom_7","selfcondom_8","selfcondom_9","selfcondom_10","selfcondom_11","selfcondom_12","selfconweak_1","selfconweak_2","selfconweak_3","selfconweak_4","selfconweak_5","selfconweak_6","selfconweak_7","selfconweak_8","selfconweak_9","selfconweak_10","selfconweak_11","selfconweak_12","preman_1","preman_2","preman_3","preman_4","maleprepro_text","reman_text","unman_text","age","maj","maj_text","famroles_1","famroles_2","subsosta","areagrow","re_1","re_2","child","cit","mi_1","mi_1_text","mi_2","gen","gen_text","ed","marstat","sexor","sexor_text","eth_whitecaueu","eth_eastapais","eth_southa","eth_blackafa","eth_censouthaf","eth_armideastnorthaf","eth_abnafirstna","eth_southahislat","eth_carsouthis","eth_cana","eth_noid","eth_none","eth_oth","eth_oth_text","femid","masid","genid","polor_1","polor_2","atcheck_1","atcheck_2","atcheck_3","deagen","decom","dedom","deweak","preagen","precom","predom","preweak","selfconagen","selfconcom","selfcondom","selfconweak","preman","eth_sum","eth_sumex","justwhitecaueuid","eth_justloc","eth_white","eth_nonwhite","eth_multi","eth_di","eth_tri","sexor_di","atcheckper_1","atcheckper_2","atcheckper_3","atcheckper_sum"
"201",4,8,1,5,4,4,4,5,4,5,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,3,4,3,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,7,6,7,7,6,7,7,7,6,7,7,6,7,7,7,7,5,7,7,5,7,7,7,2,1,2,3,1,1,1,6,1,1,1,1,1,1,2,4,2,1,3,4,1,2,6,6,6,6,5,6,7,7,6,7,6,6,7,5,7,7,7,7,5,4,6,6,6,7,6,7,1,3,4,1,2,1,4,5,4,3,1,1,2,1,2,2,1,1,4,3,2,2,4,1,2,2,3,4,"No comment","No comment","No comment",18,9," ",5,2,"8",1,3,2,"0",1,1," ",1,1," ",0,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,7,5,6,7,4,2,3,4.25,3.75,4,4,6.75,6.58333333333333,1.75,2.75,6.16666666666667,6.25,2.5,2.08333333333333,2.75,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"202",4,8,1,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,7,1,1,1,7,3,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,7,1,7,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,7,1,1,1,7,1,7,7,7,1,6,7,7,7,6,6,6,6,7,7,7,4,7,7,7,7,4,5,5,7,7,7,7,7,6,4,4,4,1,4,3,6,5,3,4,3,6,1,1,3,5,1,3,1,4,5,7,4,5,7,6,7,"Rape","Treat a woman well","Never",18,9," ",10,10,"10",3,10,2," ",1,1," ",1,1," ",0,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,7,7,7,7,4,2,3,7,2,6.66666666666667,2,7,6.5,7,3.5,6.33333333333333,6.41666666666667,3.91666666666667,3.41666666666667,6.25,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"203",4,8,1,5,5,6,5,6,7,6,5,7,6,5,3,2,5,5,1,5,4,1,6,3,6,4,5,6,2,1,5,6,5,5,6,7,1,2,2,3,2,6,2,4,4,4,3,1,3,6,1,6,7,5,7,6,7,6,5,7,6,7,7,3,5,5,5,1,4,4,7,5,7,3,3,3,5,3,4,5,4,4,1,4,2,2,3,2,1,2,3,1,1,3,3,2,3,5,1,5,6,7,5,4,5,5,7,3,7,4,7,5,5,5,5,3,3,5,6,7,6,5,6,4,3,4,3,3,5,3,1,4,6,3,3,5,2,4,3,3,2,4,4,2,6,4,3,1,4,5,2,"No Comment","Be a tradesman","No Comment",18,9," ",8,8,"4",2,1,2,"0",1,1," ",1,1," ",0,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,5,6,4,5,4,2,3,5.5,3.91666666666667,4,3.25,6.33333333333333,4.33333333333333,3.33333333333333,2.25,5.41666666666667,5.08333333333333,3.5,3.5,3,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"204",4,8,1,5,5,5,4,4,5,5,4,5,5,4,5,3,4,3,2,3,2,2,4,3,4,3,3,4,5,5,5,5,3,5,4,5,5,5,4,3,3,3,3,3,4,5,5,3,4,3,3,4,5,5,5,5,3,4,4,3,3,4,4,4,5,3,5,6,3,4,5,4,5,5,6,4,5,3,4,3,4,5,2,5,3,3,5,3,4,4,5,5,5,3,4,5,3,4,4,4,3,2,4,3,3,5,5,5,3,5,4,2,5,5,6,4,4,7,3,4,6,5,6,2,2,4,4,4,4,3,4,1,4,3,2,6,1,2,2,2,5,1,4,4,5,5,3,2,5,2,1,"Not sure","Not sure","No comment",18,9," ",10,3,"7",2,7,2,"0",1,1," ",1,1," ",3,1,7," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",3,5,5,7,4,2,2,3,4.66666666666667,3,4.58333333333333,3.5,4.08333333333333,4.58333333333333,3.83333333333333,4.08333333333333,3.83333333333333,4.75,3.08333333333333,3.33333333333333,2.5,1,1,1,0,1,0,0,0,0,1,0,1,1,2
"205",4,8,1,5,5,5,4,5,5,5,5,5,5,6,6,2,3,2,2,2,1,2,4,2,4,2,2,3,5,5,5,5,6,5,6,6,5,4,5,3,2,3,3,3,3,3,4,4,4,2,2,6,6,5,6,5,5,6,6,6,6,6,7,5,5,5,5,3,3,5,5,5,5,4,5,2,2,2,3,4,3,3,3,3,2,2,2,2,1,1,2,1,1,1,2,2,2,5,2,6,7,5,6,6,3,5,6,6,6,6,5,5,5,5,5,5,5,5,5,4,6,3,5,3,3,3,5,4,5,4,4,4,4,4,2,2,2,3,5,2,2,3,2,2,2,4,4,6,3,6,6,"Being cowardly when confronted","Fight someone","When being confronted",19,9," ",9,0,"5",2,1,9,"0",1,1," ",1,1," ",0,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,6,2,2,7,4,2,3,5.08333333333333,2.33333333333333,5,3,5.83333333333333,4.58333333333333,2.58333333333333,1.83333333333333,5.58333333333333,4.83333333333333,3.75,2.75,5.25,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"206",4,8,1,7,1,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,1,1,1,1,1,1,7,1,1,1,1,1,1,6,6,4,5,5,5,6,6,5,5,6,6,6,7,7,5,3,3,6,6,5,7,5,5,5,6,3,4,4,2,3,2,3,3,2,4,4,2,1,2,2,2,3,2,2,4,4,3,4,5,5,6,4,3,6,6,5,5,6,4,5,5,5,6,4,5,7,7,4,7,6,7,4,4,3,4,2,3,3,2,1,2,3,3,6,3,5,3,5,3,4,2,5,4,6,3,4,5,5,4,"Acting in a feminine sort of way.","No comment","No comment",19,9," ",5,5,"7",2,0,2,"0",1,1," ",1,1," ",2,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,6,5,6,5,4,2,3,6.5,1,5,1.5,5.41666666666667,5.41666666666667,3.41666666666667,2.58333333333333,4.91666666666667,5.66666666666667,2.83333333333333,4.08333333333333,4.5,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"207",4,8,1,3,4,5,4,5,5,3,5,4,4,4,5,4,5,4,4,4,3,4,5,4,5,5,4,3,4,4,4,3,4,5,3,4,5,3,3,4,5,4,3,4,3,4,4,4,3,5,5,6,6,4,4,4,4,4,4,6,5,4,4,6,2,6,6,6,4,6,4,6,5,6,6,4,3,4,4,4,4,4,2,4,4,4,4,2,2,6,2,2,2,2,2,2,2,5,2,6,5,5,5,5,5,5,6,7,6,5,7,5,5,5,7,5,6,6,6,6,5,5,6,4,5,4,2,5,5,5,2,4,5,4,5,3,2,2,2,2,1,2,2,2,3,2,3,3,2,1,2,"Should not be offended so easily.   Should never be cowardly","Stand up for something which is unjustified. Be kind and polite be strong willed.","Someone skipped me in a queue and i did nothing to prevent them doing so.",19,9," ",10,0,"7",3,8,2,"0",1,1," ",1,1," ",0,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,7,7,2,4,4,2,3,4.25,4.25,3.75,4,4.58333333333333,5.25,3.75,2.58333333333333,5.58333333333333,5.58333333333333,4.16666666666667,2.16666666666667,2,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"208",4,8,1,3,5,5,4,5,5,4,4,5,5,4,6,3,3,3,2,2,1,3,2,4,1,1,4,2,5,3,5,4,5,4,5,6,4,5,4,2,3,2,6,4,5,1,4,6,6,5,2,6,7,4,5,6,6,5,7,5,7,6,4,6,6,6,7,3,6,7,6,6,6,4,6,6,4,1,4,5,3,5,3,2,2,1,3,3,5,4,3,4,2,7,2,4,7,3,3,5,5,3,3,3,3,5,5,5,7,4,3,3,3,5,3,3,2,5,2,3,6,5,5,4,2,1,4,2,1,3,2,2,2,1,3,2,2,4,3,4,3,3,3,5,5,3,2,4,5,4,4,"NO comment","Try something risky","No comment",18,9," ",7,3,"7",2,7,2,"0",1,1," ",1,1," ",2,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,5,4,4,6,4,2,3,4.58333333333333,2.41666666666667,4.33333333333333,3.83333333333333,5.66666666666667,5.75,3.25,3.91666666666667,4.25,3.75,2.25,3.25,4.25,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"209",4,8,1,7,7,7,7,7,7,1,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,7,1,7,1,1,6,6,6,6,7,6,6,6,6,6,6,5,6,6,6,6,4,6,6,6,5,6,6,6,2,4,2,3,4,4,2,3,2,2,2,2,2,2,2,2,3,2,3,2,4,3,3,2,4,7,6,5,3,5,6,6,5,6,6,6,6,6,6,5,5,5,4,6,5,6,6,6,4,5,4,3,2,4,3,5,4,4,2,3,5,4,3,3,4,4,4,2,6,5,5,4,1,1,7,1,"not drinking alcohol","drink alcohol","not drinking alcohol. I got over it and moved on",18,9," ",10,0,"7",3,5,2,"0",1,1," ",1,1," ",0,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",2,4,5,4,6,4,2,3,6.5,1,7,2,6,5.75,2.66666666666667,2.5,5.41666666666667,5.5,3.58333333333333,4.08333333333333,2.5,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"210",4,8,1,6,5,3,5,5,4,3,7,7,4,5,4,2,2,1,1,1,1,1,3,2,3,1,2,1,5,2,5,6,7,5,5,7,7,7,3,1,2,2,3,2,5,5,5,5,4,2,1,3,6,7,4,7,5,5,5,7,4,6,7,6,5,5,6,1,4,5,5,6,7,4,7,4,7,5,7,5,7,3,2,5,4,4,5,1,1,1,1,1,1,1,1,1,3,6,1,2,5,6,3,5,4,5,5,5,5,6,6,5,5,4,6,3,6,6,6,5,7,5,5,4,4,3,4,5,5,3,3,1,6,2,4,5,3,5,5,3,3,2,5,5,5,5,3,3,3,5,4,"Wear makeup","No comments","?",18,9," ",5,5,"6",2,0,10,"0",1,1," ",1,1," ",2,2,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,5,1,3,4,4,2,3,4.83333333333333,1.66666666666667,5,3.08333333333333,5.5,5.08333333333333,4.83333333333333,1.58333333333333,4.75,5.25,3.66666666666667,4.08333333333333,3.75,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"211",4,8,1,5,6,5,5,5,7,6,5,4,6,5,5,3,3,3,4,3,3,2,6,3,5,3,4,3,1,3,5,4,4,4,3,4,1,4,4,1,1,1,4,2,2,2,1,1,2,4,4,5,6,6,7,7,6,7,7,6,6,6,6,5,6,6,6,6,5,6,6,5,6,4,4,4,3,2,2,2,3,3,4,2,2,2,2,4,2,2,3,1,2,6,1,2,3,1,2,7,7,7,7,7,7,7,7,6,7,7,7,6,7,7,7,4,5,6,7,6,7,6,7,6,2,5,6,4,4,1,4,4,5,2,3,4,2,2,1,2,2,3,2,4,4,5,3,1,5,4,2,"Crying and balet","Shout","Cry",18,9," ",7,7,"8",2,3,2,"0",1,1," ",1,1," ",3,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,7,6,4,4,4,2,3,5.33333333333333,3.5,3.33333333333333,2.08333333333333,6.25,5.41666666666667,2.58333333333333,2.41666666666667,6.91666666666667,6.25,3.83333333333333,2.83333333333333,3,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"212",4,8,1,7,1,7,7,7,7,1,2,6,4,5,7,3,1,1,3,1,1,1,7,2,5,6,5,3,4,7,7,7,7,6,5,7,3,7,7,1,1,1,4,1,3,2,5,1,4,4,1,4,5,5,5,6,6,4,4,5,4,5,6,5,6,6,5,5,4,5,6,4,5,6,6,3,3,2,3,2,4,2,2,2,2,5,5,1,1,2,2,2,2,2,4,2,4,4,1,3,4,6,4,6,4,2,4,3,4,7,3,4,3,3,4,1,2,4,4,2,5,6,3,4,5,5,2,2,5,3,2,2,4,7,7,2,3,2,4,2,4,4,4,1,7,4,2,2,5,5,4,"Crying","Play sport","Swear",18,9," ",5,3,"7",3,2,2,"0",1,1," ",1,1," ",0,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",2,6,7,5,3,4,2,3,5.08333333333333,3,5.83333333333333,2.33333333333333,4.91666666666667,5.25,2.91666666666667,2.25,4.16666666666667,3.41666666666667,4,3.25,4,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"213",4,8,1,4,4,6,4,5,6,4,6,6,6,6,4,3,4,3,4,3,2,2,4,4,4,3,4,3,5,3,6,6,5,5,5,7,4,6,5,2,3,3,2,2,3,3,3,3,3,3,2,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,6,7,7,7,7,7,7,7,2,5,3,5,2,2,1,2,3,2,2,2,2,1,1,3,1,1,1,1,2,3,7,2,6,6,6,5,6,6,7,6,6,7,6,6,6,7,6,6,5,4,6,6,6,6,5,6,4,5,2,6,3,4,2,5,5,5,2,3,2,1,2,1,2,1,2,2,3,4,6,2,5,2,5,5,"Domestic abuse","Stand up for himself","Backed out of a tackle. Restored by not backing out next time",18,9," ",6,3,"7",1,0,2,"0",1,1," ",1,1," ",3,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,7,5,3,6,4,2,3,5.08333333333333,3.33333333333333,5,2.66666666666667,6.91666666666667,6.91666666666667,2.58333333333333,2.08333333333333,6.08333333333333,5.75,3.83333333333333,2.33333333333333,4.25,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"214",4,8,1,5,1,1,4,5,7,5,1,7,7,7,6,3,4,3,3,3,4,3,4,4,3,4,1,4,5,7,7,7,5,7,7,7,7,7,7,4,3,2,4,2,3,2,4,3,1,4,1,7,7,5,4,7,7,7,7,7,7,7,7,3,7,2,7,1,2,7,7,7,5,4,7,4,4,4,5,1,5,1,1,7,3,1,4,1,1,1,4,2,1,1,4,1,4,4,1,1,4,3,3,3,2,5,6,4,7,3,4,4,5,5,3,5,4,6,3,6,7,6,7,4,4,2,3,5,3,1,1,5,5,1,1,6,3,5,1,4,5,6,3,6,4,3,5,5,6,7,4,"Crying","Be boastful","In a match I was pushed to the ground by an opposition player, to restore my manhood I pushed him back",19,9," ",9,0,"7",1,7,2,"0",1,1," ",1,1," ",0,1,1," ",0,0,0,0,0,0,0,0,0,0,0,0,1,"White",1,7,5,7,7,4,2,3,4.66666666666667,3.25,6.41666666666667,2.75,6.58333333333333,4.91666666666667,3.33333333333333,2.08333333333333,3.75,5.08333333333333,2.91666666666667,4.25,5.5,1,0,0,0,0,0,0,NA,NA,0,1,1,1,3
"215",4,8,1,4,7,7,5,7,7,7,7,7,5,7,7,3,1,1,1,1,1,1,1,1,4,1,1,7,1,1,7,7,7,7,4,7,7,7,5,1,1,1,4,1,4,4,5,1,2,4,1,7,7,7,7,7,5,5,7,7,7,7,7,1,3,1,7,1,5,7,4,7,7,5,5,4,5,7,5,7,7,7,1,5,7,7,3,5,4,7,5,4,1,1,1,1,4,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,1,1,4,7,5,7,1,7,7,4,3,7,5,7,7,7,7,7,7,1,3,1,1,4,1,1,1,1,1,1,4,1,4,4,1,7,"Y","Y","Y",18,9," ",10,10,"10",1,2,2,"0",1,1," ",1,1," ",5,4,2," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,7,5,4,7,4,2,3,6.41666666666667,1.41666666666667,5.58333333333333,2.41666666666667,6.66666666666667,4.41666666666667,5.41666666666667,2.91666666666667,7,4.58333333333333,5.75,1.66666666666667,4,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"216",4,8,1,4,4,3,5,7,4,3,5,7,6,4,3,5,7,2,1,6,5,4,5,7,6,5,7,3,3,5,5,7,7,7,7,7,7,7,7,5,4,4,5,5,4,5,1,5,3,4,6,6,5,4,7,4,4,5,6,4,5,5,5,6,7,6,7,4,4,7,6,6,6,4,6,4,2,2,2,3,3,2,1,3,2,1,4,2,4,4,4,4,4,4,4,4,6,4,2,7,7,5,7,5,7,6,6,5,5,6,5,7,6,6,5,4,5,6,7,7,6,5,7,5,5,5,4,3,4,3,3,5,6,3,5,4,3,4,5,5,3,4,4,5,6,5,5,4,6,7,7,"Not drinking beer","Play sport","Did not drink beer",18,9," ",8,2,"6",2,4,2,"0",1,1," ",1,1," ",2,2,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",3,5,5,5,7,4,2,3,4.58333333333333,5,6,4.25,5,5.75,2.41666666666667,3.83333333333333,5.91666666666667,5.91666666666667,4.25,4.41666666666667,6,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"217",4,8,1,7,5,7,7,1,7,7,6,5,7,5,3,5,7,3,3,4,1,2,2,3,7,1,3,1,3,1,7,7,1,6,5,7,1,3,1,3,2,6,1,3,5,1,1,3,5,3,7,7,7,7,7,7,7,7,7,7,5,7,7,6,4,5,4,4,1,4,5,3,7,4,5,1,3,3,5,5,3,3,3,5,4,1,4,1,1,1,1,1,1,1,1,1,5,1,1,5,3,7,7,1,7,7,7,5,7,7,7,5,5,5,7,5,7,7,5,3,1,4,6,1,1,1,4,4,5,1,5,5,5,1,1,5,1,3,1,3,2,3,1,3,5,1,6,7,4,7,5,"Being depressed on having low self esteem especially mental illnesses like anxiety","Be responsible hard working caring and provide for his family","Generally in social situations where i feel awkward i feel better about my self when i go to the gym",19,9," ",4,0,"4",1,5,2,"0",1,1," ",1,1," ",2,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",2,5,7,7,7,4,2,3,5.58333333333333,3.41666666666667,3.58333333333333,3.33333333333333,6.83333333333333,4.33333333333333,3.33333333333333,1.33333333333333,5.83333333333333,5,2.83333333333333,2.83333333333333,5.75,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"218",4,8,1,5,5,7,5,5,6,4,6,2,6,5,5,1,2,2,2,1,1,2,3,3,3,1,2,5,6,2,6,6,6,6,6,6,5,7,6,3,1,2,2,3,6,2,4,3,5,2,2,6,7,6,6,6,6,5,6,6,6,6,6,3,4,3,3,3,3,3,5,3,5,3,3,3,4,3,6,3,3,3,2,3,5,3,5,2,1,2,3,2,1,1,3,2,5,2,1,3,6,7,4,6,6,7,6,3,7,6,5,5,6,5,7,5,5,7,6,4,6,6,6,5,2,1,2,2,2,3,1,1,6,3,3,1,2,6,1,2,4,4,3,4,6,4,5,5,6,5,5,"Crying","Have a girlfriend  Play sport","Did nothing",19,9," ",8,2,"7",2,5,2,"0",1,1," ",1,1," ",0,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",2,6,5,5,7,4,2,3,5.08333333333333,1.91666666666667,5.58333333333333,2.91666666666667,6,3.41666666666667,3.58333333333333,2.08333333333333,5.5,5.66666666666667,2.58333333333333,3.5,5.25,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"219",4,8,1,5,5,6,4,5,5,2,5,5,6,4,7,4,1,1,1,1,1,1,4,3,1,3,1,1,1,1,7,7,6,5,5,7,4,5,4,1,1,1,1,1,4,1,4,1,1,4,1,7,7,7,4,7,7,7,7,7,7,6,7,5,5,5,6,1,4,5,7,4,7,6,7,3,2,1,5,3,2,3,1,3,2,7,1,1,2,1,1,1,2,1,1,3,1,4,1,5,6,7,3,5,7,4,6,6,7,6,7,6,6,6,5,5,4,5,5,5,6,6,6,2,2,3,6,3,3,4,2,5,4,3,2,4,2,1,1,2,1,1,3,4,2,5,4,1,5,1,1,"?","Doesn't do anything stupid question","Never",18,9," ",2,1,"4",2,7,2,"0",1,1," ",1,1," ",0,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,1,"Irish",1,7,7,5,NA,4,2,3,4.91666666666667,1.83333333333333,4.41666666666667,1.75,6.66666666666667,5.16666666666667,2.75,1.58333333333333,5.75,5.41666666666667,3.25,2.5,2,2,1,0,0,0,0,0,0,0,0,1,1,1,3
"220",4,8,1,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,7,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,1,7,7,1,1,1,1,7,1,1,1,1,7,7,1,7,7,4,7,4,7,7,7,4,7,1,7,4,7,5,4,1,4,7,7,5,7,4,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,5,5,7,7,7,7,7,7,4,7,7,7,7,4,3,5,1,1,2,4,6,6,1,7,5,3,4,7,6,7,5,4,4,5,5,5,2,1,2,4,1,1,4,1,2,5,4,1,5,5,5,5,"Harassment towards woman or people in need","Play rugby","None really",19,9," ",10,0,"8",2,10,2,"0",1,1," ",1,1," ",3,2,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,7,5,2,6,4,2,3,7,1.5,6.5,2.5,5.75,5.16666666666667,1,1.25,6.41666666666667,3.91666666666667,5,2.33333333333333,5,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"221",4,8,1,7,7,7,1,4,7,4,7,7,4,7,7,4,4,1,1,1,1,2,4,1,4,4,4,1,7,1,7,7,4,7,4,7,7,7,7,4,4,4,3,4,4,1,4,4,2,4,4,7,7,4,7,7,7,7,7,7,7,7,7,6,6,6,6,7,7,7,7,7,7,7,7,1,1,4,1,1,1,1,1,7,1,1,1,2,2,1,1,2,1,6,2,1,1,7,1,1,7,6,7,6,7,5,7,7,6,7,7,6,5,6,7,5,5,6,4,5,3,7,6,1,7,6,6,2,5,4,6,6,2,3,5,6,1,5,2,6,1,2,2,6,6,4,6,4,6,5,4,"Indecisiveness","Financial success","Boxing",19,9," ",9,9,"8",1,10,9,"0",1,1," ",1,1," ",3,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,7,7,4,1,4,2,3,5.75,2.58333333333333,5.5,3.5,6.75,6.66666666666667,1.75,2.25,6.08333333333333,5.41666666666667,4.41666666666667,3.91666666666667,4.75,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"222",4,8,1,5,2,7,4,2,6,4,4,7,1,4,1,3,5,3,3,3,3,1,4,1,4,2,4,3,2,1,2,5,1,1,6,1,1,1,5,3,4,3,4,5,2,3,7,4,4,4,7,7,7,4,4,7,7,7,7,7,7,7,7,7,7,7,7,4,7,5,7,7,7,7,7,7,5,1,1,5,5,4,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,7,5,5,6,6,5,5,5,4,6,5,6,6,5,2,6,3,6,4,5,6,5,6,5,3,6,5,5,6,5,5,5,3,2,5,2,2,2,6,2,6,2,4,5,2,5,4,7,7,7,"Agreeing with people with things they dont believe in","Dont agree with things they dont belive in","Skip",18,9," ",7,2,"5",2,4,2,"0",1,1," ",1,1," ",2,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",1,7,7,5,7,4,2,3,3.91666666666667,3,2.41666666666667,4.16666666666667,6.5,6.58333333333333,3.66666666666667,1,5.41666666666667,4.91666666666667,4.66666666666667,3.58333333333333,6.25,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"223",4,8,1,6,6,6,4,6,6,5,6,6,4,5,5,1,2,2,1,2,2,2,2,2,2,2,2,5,6,6,6,6,6,7,7,7,5,7,6,3,2,2,3,3,4,3,4,3,3,2,5,7,7,6,7,7,7,6,7,6,6,6,7,5,6,5,5,3,3,6,6,7,4,5,6,3,4,1,5,2,6,3,2,2,2,2,1,3,1,2,2,2,1,6,1,2,1,1,1,5,6,5,6,4,5,6,5,3,3,5,3,5,5,6,6,6,5,6,6,4,6,5,5,3,3,2,4,2,5,2,3,2,2,2,2,2,1,4,3,2,2,5,1,4,6,3,3,3,7,5,5,"Using makeup","Be boastful about having sexual relations with women","Nothing",19,0,"Business & Language",5,5,"6",3,2,9,"0",1,1," ",1,1," ",2,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",2,5,7,5,5,4,2,3,5.41666666666667,1.83333333333333,6.16666666666667,3.08333333333333,6.58333333333333,5.08333333333333,2.75,1.91666666666667,4.66666666666667,5.41666666666667,2.66666666666667,3,5,1,1,1,0,1,0,0,0,0,0,1,1,1,3
"224",4,8,1,7,4,7,4,7,7,2,5,4,4,4,7,1,1,4,1,1,1,1,1,4,3,1,1,7,5,6,7,7,7,4,7,7,5,7,4,1,1,1,5,3,4,3,6,4,2,3,3,7,7,7,7,7,7,7,7,3,7,4,7,2,7,1,7,1,3,5,7,4,7,5,7,5,5,2,4,1,1,2,3,1,4,1,4,1,2,1,1,1,1,1,1,1,3,3,1,5,6,7,7,7,7,4,6,5,7,5,7,4,5,6,5,5,5,5,6,4,7,5,6,6,6,5,5,1,1,5,4,2,6,3,2,2,1,2,2,3,1,1,1,2,5,1,1,3,7,6,5,"Crying in public","Protect other people from danger","Flew from a fight -> talked to women",19,9," ",7,4,"7",1,0,1,"0",4,6," ",2,1," ",0,1,1," ",1,0,0,0,0,0,0,0,0,0,0,0,0," ",2,6,5,1,7,4,2,3,5.16666666666667,1.66666666666667,6.08333333333333,3,6.41666666666667,4.66666666666667,2.75,1.41666666666667,6.08333333333333,5.25,3.83333333333333,1.83333333333333,5.25,1,1,1,0,1,0,0,0,0,0,1,1,1,3
